Cm = 1.87e-11, Cn = 3.14e-09, Rf = 1.26e+08, Cm * Rf = 0.39564
v_InitObject: Node = 37200, Myelin = 2560, extracell = 0
Max Anistrength_1  = 12.9582, Anistrength_2 = 12.9582, Min Anistrength 1 = 1, Anistrength 2 = 1
*** 1st Moving frames are NOT in unit length, Avg mag. = 12.5366 *** 
*** 2nd Moving frames are NOT in unit length, Avg mag. = 12.5366 *** 
*** Moving frames are Orthogonal
*** MF 0 = ( 0 , 12.5366 , 0 ) 
*** MF 1 = ( 12.5366 , 0 , 0 ) 
*** MF 2 = ( 0 , 0 , 1 ) 
============ End of MMFInitObect ============
Compute Varcoeff for phim ====================== 
k = 0, m_varcoeff = ( 0 , 12.5366 , 0 , 7.60652e-12 , 162.419 ) 
k = 1, m_varcoeff = ( 12.5366 , 0 , 0 , 1.5185e-11 , 162.419 ) 
k = 2, m_varcoeff = ( 0 , 0 , 1 , 0 , 1 ) 
 ::::: 2D Varcoeff is Successfully Created ::::: 

=======================================================================
	        EquationType: MMFNeuralEP
	        Session Name: NeuralEP2DL6mono_reri1
	        Spatial Dim.: 3
	  Max SEM Exp. Order: 4
	      Expansion Dim.: 2
	     Projection Type: Continuous Galerkin
	 Advect. advancement: explicit
	Diffuse. advancement: implicit
	           Time Step: 1e-07
	        No. of Steps: 30000000
	 Checkpoints (steps): 300000
	    Integration Type: IMEX
	             Surface: Plane
	           DerivType: Euclidean
	          MediumType: Anisotropy
	              MMFdir: TangentY
	        NeuralEPType: NeuralEP2D
	    SolverSchemeType: Default
	             TimeMap: DeActivated
	        TimeMapStart: 0
	          TimeMapEnd: 10000
	         ElemNodeEnd: 127
	       ElemMyelenEnd: 1987
	         Temperature: 24
	            diameter: 0.025
	             Helmtau: 1
	         ratio_re_ri: 1
=======================================================================
Initial Conditions:
  - Field um: 0
Elemid = 0, Nodeid = 0, x = 0.00125, y = 0.00046875, dist = 0.00179393, e1mag = 1, e2mag = 1, inarray = 0
Elemid = 396, Nodeid = -1, x = 0.00078125, y = 0.875081, dist = 0.00273698, e1mag = 12.9582, e2mag = 12.9582, inarray = 0
Elemid = 397, Nodeid = -1, x = 0.00078125, y = 0.881532, dist = 0.00273698, e1mag = 12.9582, e2mag = 12.9582, inarray = 0
Elemid = 398, Nodeid = -1, x = 0.0015625, y = 0.8775, dist = 0.00677505, e1mag = 12.9582, e2mag = 12.9582, inarray = 0
Elemid = 399, Nodeid = -1, x = 0.00078125, y = 0.887984, dist = 0.00273698, e1mag = 12.9582, e2mag = 12.9582, inarray = 0
Elemid = 400, Nodeid = -1, x = 0.0015625, y = 0.883952, dist = 0.00677505, e1mag = 12.9582, e2mag = 12.9582, inarray = 0
Elemid = 401, Nodeid = -1, x = 0.00078125, y = 0.894435, dist = 0.00273698, e1mag = 12.9582, e2mag = 12.9582, inarray = 0
Elemid = 402, Nodeid = -1, x = 0.0015625, y = 0.890403, dist = 0.00677505, e1mag = 12.9582, e2mag = 12.9582, inarray = 0
Elemid = 403, Nodeid = -1, x = 0.00078125, y = 0.900887, dist = 0.00273698, e1mag = 12.9582, e2mag = 12.9582, inarray = 0
Elemid = 404, Nodeid = -1, x = 0.0015625, y = 0.896855, dist = 0.00677505, e1mag = 12.9582, e2mag = 12.9582, inarray = 0
Elemid = 405, Nodeid = -1, x = 0.00078125, y = 0.907339, dist = 0.00273698, e1mag = 12.9582, e2mag = 12.9582, inarray = 0
Elemid = 406, Nodeid = -1, x = 0.0015625, y = 0.903306, dist = 0.00677505, e1mag = 12.9582, e2mag = 12.9582, inarray = 0
Elemid = 407, Nodeid = -1, x = 0.00078125, y = 0.915806, dist = 0.00589406, e1mag = 12.9582, e2mag = 12.9582, inarray = 0
Elemid = 408, Nodeid = -1, x = 0.00171875, y = 0.909758, dist = 0.00273698, e1mag = 12.9582, e2mag = 12.9582, inarray = 0
Elemid = 409, Nodeid = -1, x = 0.00171875, y = 0.91379, dist = 0.00646604, e1mag = 12.9582, e2mag = 12.9582, inarray = 0
Elemid = 410, Nodeid = -1, x = 0.00078125, y = 0.920242, dist = 0.00273698, e1mag = 12.9582, e2mag = 12.9582, inarray = 0
Elemid = 411, Nodeid = -1, x = 0.00078125, y = 0.926694, dist = 0.00273698, e1mag = 12.9582, e2mag = 12.9582, inarray = 0
Elemid = 412, Nodeid = -1, x = 0.0015625, y = 0.922661, dist = 0.00677505, e1mag = 12.9582, e2mag = 12.9582, inarray = 0
Elemid = 413, Nodeid = -1, x = 0.00078125, y = 0.933145, dist = 0.00273698, e1mag = 12.9582, e2mag = 12.9582, inarray = 0
Elemid = 414, Nodeid = -1, x = 0.0015625, y = 0.929113, dist = 0.00677505, e1mag = 12.9582, e2mag = 12.9582, inarray = 0
Elemid = 415, Nodeid = -1, x = 0.00078125, y = 0.939597, dist = 0.00273698, e1mag = 12.9582, e2mag = 12.9582, inarray = 0
Elemid = 416, Nodeid = -1, x = 0.0015625, y = 0.935565, dist = 0.00677505, e1mag = 12.9582, e2mag = 12.9582, inarray = 0
Elemid = 417, Nodeid = -1, x = 0.00078125, y = 0.946048, dist = 0.00273698, e1mag = 12.9582, e2mag = 12.9582, inarray = 0
Elemid = 418, Nodeid = -1, x = 0.0015625, y = 0.942016, dist = 0.00677505, e1mag = 12.9582, e2mag = 12.9582, inarray = 0
Elemid = 419, Nodeid = -1, x = 0.00078125, y = 0.9525, dist = 0.00273698, e1mag = 12.9582, e2mag = 12.9582, inarray = 0
Elemid = 420, Nodeid = -1, x = 0.0015625, y = 0.948468, dist = 0.00677505, e1mag = 12.9582, e2mag = 12.9582, inarray = 0
Elemid = 421, Nodeid = -1, x = 0.00078125, y = 0.958952, dist = 0.00273698, e1mag = 12.9582, e2mag = 12.9582, inarray = 0
Elemid = 422, Nodeid = -1, x = 0.0015625, y = 0.954919, dist = 0.00677505, e1mag = 12.9582, e2mag = 12.9582, inarray = 0
Elemid = 423, Nodeid = -1, x = 0.00078125, y = 0.965403, dist = 0.00273698, e1mag = 12.9582, e2mag = 12.9582, inarray = 0
Elemid = 424, Nodeid = -1, x = 0.0015625, y = 0.961371, dist = 0.00677505, e1mag = 12.9582, e2mag = 12.9582, inarray = 0
Elemid = 425, Nodeid = -1, x = 0.00078125, y = 0.971855, dist = 0.00273698, e1mag = 12.9582, e2mag = 12.9582, inarray = 0
Elemid = 426, Nodeid = -1, x = 0.0015625, y = 0.967823, dist = 0.00677505, e1mag = 12.9582, e2mag = 12.9582, inarray = 0
Elemid = 427, Nodeid = -1, x = 0.00078125, y = 0.978306, dist = 0.00273698, e1mag = 12.9582, e2mag = 12.9582, inarray = 0
Elemid = 428, Nodeid = -1, x = 0.0015625, y = 0.974274, dist = 0.00677505, e1mag = 12.9582, e2mag = 12.9582, inarray = 0
Elemid = 429, Nodeid = -1, x = 0.00078125, y = 0.984758, dist = 0.00273698, e1mag = 12.9582, e2mag = 12.9582, inarray = 0
Elemid = 430, Nodeid = -1, x = 0.0015625, y = 0.980726, dist = 0.00677504, e1mag = 12.9582, e2mag = 12.9582, inarray = 0
Elemid = 431, Nodeid = -1, x = 0.00078125, y = 0.99121, dist = 0.00273698, e1mag = 12.9582, e2mag = 12.9582, inarray = 0
Elemid = 432, Nodeid = -1, x = 0.0015625, y = 0.987177, dist = 0.00677505, e1mag = 12.9582, e2mag = 12.9582, inarray = 0
Elemid = 433, Nodeid = -1, x = 0.00078125, y = 0.997661, dist = 0.00273698, e1mag = 12.9582, e2mag = 12.9582, inarray = 0
Elemid = 434, Nodeid = -1, x = 0.0015625, y = 0.993629, dist = 0.00677505, e1mag = 12.9582, e2mag = 12.9582, inarray = 0
Elemid = 435, Nodeid = -1, x = 0.00078125, y = 1.00411, dist = 0.00273698, e1mag = 12.9582, e2mag = 12.9582, inarray = 0
Elemid = 436, Nodeid = -1, x = 0.0015625, y = 1.00008, dist = 0.00677504, e1mag = 12.9582, e2mag = 12.9582, inarray = 0
Elemid = 437, Nodeid = -1, x = 0.0015625, y = 1.00653, dist = 0.00677505, e1mag = 12.9582, e2mag = 12.9582, inarray = 0
Elemid = 438, Nodeid = -1, x = 0.00078125, y = 1.01952, dist = 0.00273698, e1mag = 12.9582, e2mag = 12.9582, inarray = 0
Elemid = 439, Nodeid = -1, x = 0.0015625, y = 1.02194, dist = 0.00677504, e1mag = 12.9582, e2mag = 12.9582, inarray = 0
Elemid = 440, Nodeid = -1, x = 0.00078125, y = 1.21548, dist = 0.00646604, e1mag = 12.9582, e2mag = 12.9582, inarray = 0
Elemid = 441, Nodeid = -1, x = 0.00171875, y = 1.21347, dist = 0.00589405, e1mag = 12.9582, e2mag = 12.9582, inarray = 0
Elemid = 442, Nodeid = -1, x = 0.00078125, y = 1.02597, dist = 0.00273698, e1mag = 12.9582, e2mag = 12.9582, inarray = 0
Elemid = 443, Nodeid = -1, x = 0.00078125, y = 1.03242, dist = 0.00273698, e1mag = 12.9582, e2mag = 12.9582, inarray = 0
Elemid = 444, Nodeid = -1, x = 0.0015625, y = 1.02839, dist = 0.00677505, e1mag = 12.9582, e2mag = 12.9582, inarray = 0
Elemid = 445, Nodeid = -1, x = 0.00078125, y = 1.03887, dist = 0.00273698, e1mag = 12.9582, e2mag = 12.9582, inarray = 0
Elemid = 446, Nodeid = -1, x = 0.0015625, y = 1.03484, dist = 0.00677504, e1mag = 12.9582, e2mag = 12.9582, inarray = 0
Elemid = 447, Nodeid = -1, x = 0.00078125, y = 1.04532, dist = 0.00273698, e1mag = 12.9582, e2mag = 12.9582, inarray = 0
Elemid = 448, Nodeid = -1, x = 0.0015625, y = 1.04129, dist = 0.00677504, e1mag = 12.9582, e2mag = 12.9582, inarray = 0
Elemid = 449, Nodeid = -1, x = 0.00078125, y = 1.05419, dist = 0.00646605, e1mag = 12.9582, e2mag = 12.9582, inarray = 0
Elemid = 450, Nodeid = -1, x = 0.0015625, y = 1.04774, dist = 0.00677504, e1mag = 12.9582, e2mag = 12.9582, inarray = 0
Elemid = 451, Nodeid = -1, x = 0.0015625, y = 1.05177, dist = 0.00234925, e1mag = 12.9582, e2mag = 12.9582, inarray = 0
Elemid = 452, Nodeid = -1, x = 0.00078125, y = 1.05823, dist = 0.00273698, e1mag = 12.9582, e2mag = 12.9582, inarray = 0
Elemid = 453, Nodeid = -1, x = 0.00078125, y = 1.0671, dist = 0.00646604, e1mag = 12.9582, e2mag = 12.9582, inarray = 0
Elemid = 454, Nodeid = -1, x = 0.0015625, y = 1.06065, dist = 0.00677504, e1mag = 12.9582, e2mag = 12.9582, inarray = 0
Elemid = 455, Nodeid = -1, x = 0.0015625, y = 1.06468, dist = 0.00234925, e1mag = 12.9582, e2mag = 12.9582, inarray = 0
Elemid = 456, Nodeid = -1, x = 0.00078125, y = 1.07113, dist = 0.00273698, e1mag = 12.9582, e2mag = 12.9582, inarray = 0
Elemid = 457, Nodeid = -1, x = 0.00078125, y = 1.07758, dist = 0.00273698, e1mag = 12.9582, e2mag = 12.9582, inarray = 0
Elemid = 458, Nodeid = -1, x = 0.0015625, y = 1.07355, dist = 0.00677505, e1mag = 12.9582, e2mag = 12.9582, inarray = 0
Elemid = 459, Nodeid = -1, x = 0.00078125, y = 1.08403, dist = 0.00273698, e1mag = 12.9582, e2mag = 12.9582, inarray = 0
Elemid = 460, Nodeid = -1, x = 0.0015625, y = 1.08, dist = 0.00677504, e1mag = 12.9582, e2mag = 12.9582, inarray = 0
Elemid = 461, Nodeid = -1, x = 0.00078125, y = 1.09048, dist = 0.00273698, e1mag = 12.9582, e2mag = 12.9582, inarray = 0
Elemid = 462, Nodeid = -1, x = 0.0015625, y = 1.08645, dist = 0.00677504, e1mag = 12.9582, e2mag = 12.9582, inarray = 0
Elemid = 463, Nodeid = -1, x = 0.00078125, y = 1.09935, dist = 0.00646605, e1mag = 12.9582, e2mag = 12.9582, inarray = 0
Elemid = 464, Nodeid = -1, x = 0.0015625, y = 1.0929, dist = 0.00677504, e1mag = 12.9582, e2mag = 12.9582, inarray = 0
Elemid = 465, Nodeid = -1, x = 0.0015625, y = 1.09694, dist = 0.00234925, e1mag = 12.9582, e2mag = 12.9582, inarray = 0
Elemid = 466, Nodeid = -1, x = 0.00078125, y = 1.10339, dist = 0.00273698, e1mag = 12.9582, e2mag = 12.9582, inarray = 0
Elemid = 467, Nodeid = -1, x = 0.00078125, y = 1.11226, dist = 0.00646604, e1mag = 12.9582, e2mag = 12.9582, inarray = 0
Elemid = 468, Nodeid = -1, x = 0.0015625, y = 1.10581, dist = 0.00677504, e1mag = 12.9582, e2mag = 12.9582, inarray = 0
Elemid = 469, Nodeid = -1, x = 0.0015625, y = 1.10984, dist = 0.00234925, e1mag = 12.9582, e2mag = 12.9582, inarray = 0
Elemid = 470, Nodeid = -1, x = 0.00078125, y = 1.11629, dist = 0.00273698, e1mag = 12.9582, e2mag = 12.9582, inarray = 0
Elemid = 471, Nodeid = -1, x = 0.00078125, y = 1.12274, dist = 0.00273698, e1mag = 12.9582, e2mag = 12.9582, inarray = 0
Elemid = 472, Nodeid = -1, x = 0.0015625, y = 1.11871, dist = 0.00677505, e1mag = 12.9582, e2mag = 12.9582, inarray = 0
Elemid = 473, Nodeid = -1, x = 0.00078125, y = 1.12919, dist = 0.00273698, e1mag = 12.9582, e2mag = 12.9582, inarray = 0
Elemid = 474, Nodeid = -1, x = 0.0015625, y = 1.12516, dist = 0.00677504, e1mag = 12.9582, e2mag = 12.9582, inarray = 0
Elemid = 475, Nodeid = -1, x = 0.00078125, y = 1.13565, dist = 0.00273698, e1mag = 12.9582, e2mag = 12.9582, inarray = 0
Elemid = 476, Nodeid = -1, x = 0.0015625, y = 1.13161, dist = 0.00677504, e1mag = 12.9582, e2mag = 12.9582, inarray = 0
Elemid = 477, Nodeid = -1, x = 0.00078125, y = 1.1421, dist = 0.00273698, e1mag = 12.9582, e2mag = 12.9582, inarray = 0
Elemid = 478, Nodeid = -1, x = 0.0015625, y = 1.13806, dist = 0.00677505, e1mag = 12.9582, e2mag = 12.9582, inarray = 0
Elemid = 479, Nodeid = -1, x = 0.00078125, y = 1.14855, dist = 0.00273698, e1mag = 12.9582, e2mag = 12.9582, inarray = 0
Elemid = 480, Nodeid = -1, x = 0.0015625, y = 1.14452, dist = 0.00677504, e1mag = 12.9582, e2mag = 12.9582, inarray = 0
Elemid = 481, Nodeid = -1, x = 0.00078125, y = 1.15742, dist = 0.00646604, e1mag = 12.9582, e2mag = 12.9582, inarray = 0
Elemid = 482, Nodeid = -1, x = 0.0015625, y = 1.15097, dist = 0.00677504, e1mag = 12.9582, e2mag = 12.9582, inarray = 0
Elemid = 483, Nodeid = -1, x = 0.0015625, y = 1.155, dist = 0.00234925, e1mag = 12.9582, e2mag = 12.9582, inarray = 0
Elemid = 484, Nodeid = -1, x = 0.00078125, y = 1.16145, dist = 0.00273698, e1mag = 12.9582, e2mag = 12.9582, inarray = 0
Elemid = 485, Nodeid = -1, x = 0.00078125, y = 1.17032, dist = 0.00646604, e1mag = 12.9582, e2mag = 12.9582, inarray = 0
Elemid = 486, Nodeid = -1, x = 0.0015625, y = 1.16387, dist = 0.00677505, e1mag = 12.9582, e2mag = 12.9582, inarray = 0
Elemid = 487, Nodeid = -1, x = 0.0015625, y = 1.1679, dist = 0.00234925, e1mag = 12.9582, e2mag = 12.9582, inarray = 0
Elemid = 488, Nodeid = -1, x = 0.00078125, y = 1.17435, dist = 0.00273698, e1mag = 12.9582, e2mag = 12.9582, inarray = 0
Elemid = 489, Nodeid = -1, x = 0.00078125, y = 1.18081, dist = 0.00273698, e1mag = 12.9582, e2mag = 12.9582, inarray = 0
Elemid = 490, Nodeid = -1, x = 0.0015625, y = 1.17677, dist = 0.00677504, e1mag = 12.9582, e2mag = 12.9582, inarray = 0
Elemid = 491, Nodeid = -1, x = 0.00078125, y = 1.18726, dist = 0.00273698, e1mag = 12.9582, e2mag = 12.9582, inarray = 0
Elemid = 492, Nodeid = -1, x = 0.0015625, y = 1.18323, dist = 0.00677505, e1mag = 12.9582, e2mag = 12.9582, inarray = 0
Elemid = 493, Nodeid = -1, x = 0.00078125, y = 1.19371, dist = 0.00273698, e1mag = 12.9582, e2mag = 12.9582, inarray = 0
Elemid = 494, Nodeid = -1, x = 0.0015625, y = 1.18968, dist = 0.00677504, e1mag = 12.9582, e2mag = 12.9582, inarray = 0
Elemid = 495, Nodeid = -1, x = 0.00078125, y = 1.20016, dist = 0.00273698, e1mag = 12.9582, e2mag = 12.9582, inarray = 0
Elemid = 496, Nodeid = -1, x = 0.0015625, y = 1.19613, dist = 0.00677504, e1mag = 12.9582, e2mag = 12.9582, inarray = 0
Elemid = 497, Nodeid = -1, x = 0.00078125, y = 1.20661, dist = 0.00273698, e1mag = 12.9582, e2mag = 12.9582, inarray = 0
Elemid = 498, Nodeid = -1, x = 0.0015625, y = 1.20258, dist = 0.00677504, e1mag = 12.9582, e2mag = 12.9582, inarray = 0
Elemid = 499, Nodeid = -1, x = 0.0015625, y = 1.20903, dist = 0.00677505, e1mag = 12.9582, e2mag = 12.9582, inarray = 0
Elemid = 500, Nodeid = -1, x = 0.0015625, y = 1.22202, dist = 0.00234925, e1mag = 12.9582, e2mag = 12.9582, inarray = 0
Elemid = 501, Nodeid = -1, x = 0.00078125, y = 1.22444, dist = 0.00646604, e1mag = 12.9582, e2mag = 12.9582, inarray = 0
Elemid = 502, Nodeid = -1, x = 0.0015625, y = 1.41798, dist = 0.00677504, e1mag = 12.9582, e2mag = 12.9582, inarray = 0
Elemid = 503, Nodeid = -1, x = 0.00078125, y = 1.41556, dist = 0.00273698, e1mag = 12.9582, e2mag = 12.9582, inarray = 0
Elemid = 504, Nodeid = -1, x = 0.00078125, y = 1.22847, dist = 0.00273698, e1mag = 12.9582, e2mag = 12.9582, inarray = 0
Elemid = 505, Nodeid = -1, x = 0.00078125, y = 1.23734, dist = 0.00646604, e1mag = 12.9582, e2mag = 12.9582, inarray = 0
Elemid = 506, Nodeid = -1, x = 0.0015625, y = 1.23089, dist = 0.00677505, e1mag = 12.9582, e2mag = 12.9582, inarray = 0
Elemid = 507, Nodeid = -1, x = 0.0015625, y = 1.23492, dist = 0.00234925, e1mag = 12.9582, e2mag = 12.9582, inarray = 0
Elemid = 508, Nodeid = -1, x = 0.00078125, y = 1.24137, dist = 0.00273698, e1mag = 12.9582, e2mag = 12.9582, inarray = 0
Elemid = 509, Nodeid = -1, x = 0.00078125, y = 1.25024, dist = 0.00646604, e1mag = 12.9582, e2mag = 12.9582, inarray = 0
Elemid = 510, Nodeid = -1, x = 0.0015625, y = 1.24379, dist = 0.00677504, e1mag = 12.9582, e2mag = 12.9582, inarray = 0
Elemid = 511, Nodeid = -1, x = 0.0015625, y = 1.24782, dist = 0.00234925, e1mag = 12.9582, e2mag = 12.9582, inarray = 0
Elemid = 512, Nodeid = -1, x = 0.00078125, y = 1.25427, dist = 0.00273698, e1mag = 12.9582, e2mag = 12.9582, inarray = 0
Elemid = 513, Nodeid = -1, x = 0.00078125, y = 1.26315, dist = 0.00646604, e1mag = 12.9582, e2mag = 12.9582, inarray = 0
Elemid = 514, Nodeid = -1, x = 0.0015625, y = 1.25669, dist = 0.00677505, e1mag = 12.9582, e2mag = 12.9582, inarray = 0
Elemid = 515, Nodeid = -1, x = 0.0015625, y = 1.26073, dist = 0.00234925, e1mag = 12.9582, e2mag = 12.9582, inarray = 0
Elemid = 516, Nodeid = -1, x = 0.00078125, y = 1.26718, dist = 0.00273698, e1mag = 12.9582, e2mag = 12.9582, inarray = 0
Elemid = 517, Nodeid = -1, x = 0.00078125, y = 1.27363, dist = 0.00273698, e1mag = 12.9582, e2mag = 12.9582, inarray = 0
Elemid = 518, Nodeid = -1, x = 0.0015625, y = 1.2696, dist = 0.00677504, e1mag = 12.9582, e2mag = 12.9582, inarray = 0
Elemid = 519, Nodeid = -1, x = 0.00078125, y = 1.28008, dist = 0.00273698, e1mag = 12.9582, e2mag = 12.9582, inarray = 0
Elemid = 520, Nodeid = -1, x = 0.0015625, y = 1.27605, dist = 0.00677505, e1mag = 12.9582, e2mag = 12.9582, inarray = 0
Elemid = 521, Nodeid = -1, x = 0.00078125, y = 1.28653, dist = 0.00273698, e1mag = 12.9582, e2mag = 12.9582, inarray = 0
Elemid = 522, Nodeid = -1, x = 0.0015625, y = 1.2825, dist = 0.00677504, e1mag = 12.9582, e2mag = 12.9582, inarray = 0
Elemid = 523, Nodeid = -1, x = 0.00078125, y = 1.29298, dist = 0.00273698, e1mag = 12.9582, e2mag = 12.9582, inarray = 0
Elemid = 524, Nodeid = -1, x = 0.0015625, y = 1.28895, dist = 0.00677504, e1mag = 12.9582, e2mag = 12.9582, inarray = 0
Elemid = 525, Nodeid = -1, x = 0.00078125, y = 1.29944, dist = 0.00273698, e1mag = 12.9582, e2mag = 12.9582, inarray = 0
Elemid = 526, Nodeid = -1, x = 0.0015625, y = 1.2954, dist = 0.00677504, e1mag = 12.9582, e2mag = 12.9582, inarray = 0
Elemid = 527, Nodeid = -1, x = 0.00078125, y = 1.30589, dist = 0.00273698, e1mag = 12.9582, e2mag = 12.9582, inarray = 0
Elemid = 528, Nodeid = -1, x = 0.0015625, y = 1.30185, dist = 0.00677505, e1mag = 12.9582, e2mag = 12.9582, inarray = 0
Elemid = 529, Nodeid = -1, x = 0.00078125, y = 1.31234, dist = 0.00273698, e1mag = 12.9582, e2mag = 12.9582, inarray = 0
Elemid = 530, Nodeid = -1, x = 0.0015625, y = 1.30831, dist = 0.00677504, e1mag = 12.9582, e2mag = 12.9582, inarray = 0
Elemid = 531, Nodeid = -1, x = 0.00078125, y = 1.31879, dist = 0.00273698, e1mag = 12.9582, e2mag = 12.9582, inarray = 0
Elemid = 532, Nodeid = -1, x = 0.0015625, y = 1.31476, dist = 0.00677504, e1mag = 12.9582, e2mag = 12.9582, inarray = 0
Elemid = 533, Nodeid = -1, x = 0.00078125, y = 1.32524, dist = 0.00273698, e1mag = 12.9582, e2mag = 12.9582, inarray = 0
Elemid = 534, Nodeid = -1, x = 0.0015625, y = 1.32121, dist = 0.00677505, e1mag = 12.9582, e2mag = 12.9582, inarray = 0
Elemid = 535, Nodeid = -1, x = 0.00078125, y = 1.33169, dist = 0.00273698, e1mag = 12.9582, e2mag = 12.9582, inarray = 0
Elemid = 536, Nodeid = -1, x = 0.0015625, y = 1.32766, dist = 0.00677504, e1mag = 12.9582, e2mag = 12.9582, inarray = 0
Elemid = 537, Nodeid = -1, x = 0.00078125, y = 1.33815, dist = 0.00273698, e1mag = 12.9582, e2mag = 12.9582, inarray = 0
Elemid = 538, Nodeid = -1, x = 0.0015625, y = 1.33411, dist = 0.00677504, e1mag = 12.9582, e2mag = 12.9582, inarray = 0
Elemid = 539, Nodeid = -1, x = 0.00078125, y = 1.3446, dist = 0.00273698, e1mag = 12.9582, e2mag = 12.9582, inarray = 0
Elemid = 540, Nodeid = -1, x = 0.0015625, y = 1.34056, dist = 0.00677505, e1mag = 12.9582, e2mag = 12.9582, inarray = 0
Elemid = 541, Nodeid = -1, x = 0.00078125, y = 1.35105, dist = 0.00273698, e1mag = 12.9582, e2mag = 12.9582, inarray = 0
Elemid = 542, Nodeid = -1, x = 0.0015625, y = 1.34702, dist = 0.00677504, e1mag = 12.9582, e2mag = 12.9582, inarray = 0
Elemid = 543, Nodeid = -1, x = 0.00078125, y = 1.3575, dist = 0.00273698, e1mag = 12.9582, e2mag = 12.9582, inarray = 0
Elemid = 544, Nodeid = -1, x = 0.0015625, y = 1.35347, dist = 0.00677504, e1mag = 12.9582, e2mag = 12.9582, inarray = 0
Elemid = 545, Nodeid = -1, x = 0.00078125, y = 1.36395, dist = 0.00273698, e1mag = 12.9582, e2mag = 12.9582, inarray = 0
Elemid = 546, Nodeid = -1, x = 0.0015625, y = 1.35992, dist = 0.00677504, e1mag = 12.9582, e2mag = 12.9582, inarray = 0
Elemid = 547, Nodeid = -1, x = 0.00078125, y = 1.3704, dist = 0.00273698, e1mag = 12.9582, e2mag = 12.9582, inarray = 0
Elemid = 548, Nodeid = -1, x = 0.0015625, y = 1.36637, dist = 0.00677505, e1mag = 12.9582, e2mag = 12.9582, inarray = 0
Elemid = 549, Nodeid = -1, x = 0.00078125, y = 1.37685, dist = 0.00273698, e1mag = 12.9582, e2mag = 12.9582, inarray = 0
Elemid = 550, Nodeid = -1, x = 0.0015625, y = 1.37282, dist = 0.00677504, e1mag = 12.9582, e2mag = 12.9582, inarray = 0
Elemid = 551, Nodeid = -1, x = 0.00078125, y = 1.38331, dist = 0.00273698, e1mag = 12.9582, e2mag = 12.9582, inarray = 0
Elemid = 552, Nodeid = -1, x = 0.0015625, y = 1.37927, dist = 0.00677504, e1mag = 12.9582, e2mag = 12.9582, inarray = 0
Elemid = 553, Nodeid = -1, x = 0.00078125, y = 1.38976, dist = 0.00273698, e1mag = 12.9582, e2mag = 12.9582, inarray = 0
Elemid = 554, Nodeid = -1, x = 0.0015625, y = 1.38573, dist = 0.00677505, e1mag = 12.9582, e2mag = 12.9582, inarray = 0
Elemid = 555, Nodeid = -1, x = 0.00078125, y = 1.39621, dist = 0.00273698, e1mag = 12.9582, e2mag = 12.9582, inarray = 0
Elemid = 556, Nodeid = -1, x = 0.0015625, y = 1.39218, dist = 0.00677504, e1mag = 12.9582, e2mag = 12.9582, inarray = 0
Elemid = 557, Nodeid = -1, x = 0.00078125, y = 1.40266, dist = 0.00273698, e1mag = 12.9582, e2mag = 12.9582, inarray = 0
Elemid = 558, Nodeid = -1, x = 0.0015625, y = 1.39863, dist = 0.00677504, e1mag = 12.9582, e2mag = 12.9582, inarray = 0
Elemid = 559, Nodeid = -1, x = 0.00078125, y = 1.40911, dist = 0.00273698, e1mag = 12.9582, e2mag = 12.9582, inarray = 0
Elemid = 560, Nodeid = -1, x = 0.0015625, y = 1.40508, dist = 0.00677504, e1mag = 12.9582, e2mag = 12.9582, inarray = 0
Elemid = 561, Nodeid = -1, x = 0.0015625, y = 1.41153, dist = 0.00677505, e1mag = 12.9582, e2mag = 12.9582, inarray = 0
Elemid = 562, Nodeid = -1, x = 0.00078125, y = 1.42452, dist = 0.00273698, e1mag = 12.9582, e2mag = 12.9582, inarray = 0
Elemid = 563, Nodeid = -1, x = 0.0015625, y = 1.42694, dist = 0.00677504, e1mag = 12.9582, e2mag = 12.9582, inarray = 0
Elemid = 564, Nodeid = -1, x = 0.00078125, y = 1.62048, dist = 0.00646604, e1mag = 12.9582, e2mag = 12.9582, inarray = 0
Elemid = 565, Nodeid = -1, x = 0.00171875, y = 1.61847, dist = 0.00589405, e1mag = 12.9582, e2mag = 12.9582, inarray = 0
Elemid = 566, Nodeid = -1, x = 0.00078125, y = 1.43339, dist = 0.00646605, e1mag = 12.9582, e2mag = 12.9582, inarray = 0
Elemid = 567, Nodeid = -1, x = 0.0015625, y = 1.43097, dist = 0.00234925, e1mag = 12.9582, e2mag = 12.9582, inarray = 0
Elemid = 568, Nodeid = -1, x = 0.00078125, y = 1.43742, dist = 0.00273698, e1mag = 12.9582, e2mag = 12.9582, inarray = 0
Elemid = 569, Nodeid = -1, x = 0.00078125, y = 1.44629, dist = 0.00646604, e1mag = 12.9582, e2mag = 12.9582, inarray = 0
Elemid = 570, Nodeid = -1, x = 0.0015625, y = 1.43984, dist = 0.00677504, e1mag = 12.9582, e2mag = 12.9582, inarray = 0
Elemid = 571, Nodeid = -1, x = 0.0015625, y = 1.44387, dist = 0.00234925, e1mag = 12.9582, e2mag = 12.9582, inarray = 0
Elemid = 572, Nodeid = -1, x = 0.00078125, y = 1.45032, dist = 0.00273698, e1mag = 12.9582, e2mag = 12.9582, inarray = 0
Elemid = 573, Nodeid = -1, x = 0.00078125, y = 1.45919, dist = 0.00646605, e1mag = 12.9582, e2mag = 12.9582, inarray = 0
